2023-08-27T06:26:39+00:00 INFO Start-Cartflows_Admin_Report_Emails::send_weekly_report_email
2023-08-27T06:26:39+00:00 INFO Send weekly emails to eeyad334@gmail.com
2023-08-27T06:26:39+00:00 INFO Total Revenue: 0.00
2023-08-27T06:26:41+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:27:24+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:27:38+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:27:38+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:27:40+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:27:43+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:27:44+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:27:45+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:28:45+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:28:47+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:30:45+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:32:46+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:32:48+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:34:47+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:34:49+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:36:48+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:36:50+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:37:50+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:39:50+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:39:52+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:41:49+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:43:49+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:43:51+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:45:49+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:45:56+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:46:18+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:46:23+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:46:23+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:46:25+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:46:26+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:46:28+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:46:28+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:46:29+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:46:30+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:46:44+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:46:46+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:46:59+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:47:15+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:47:30+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:48:16+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:48:18+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:48:26+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:48:28+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:48:30+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:48:39+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:48:44+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:48:45+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:49:06+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:49:20+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:49:36+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:50:10+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:50:13+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:51:37+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:51:39+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:52:18+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:52:31+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:52:46+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:52:50+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:53:03+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:53:22+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:53:24+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:53:37+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:53:38+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:53:48+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:53:50+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:54:18+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:54:48+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:55:05+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:55:07+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:55:48+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:57:51+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:57:52+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:59:52+00:00 INFO Is weekly report enabled: enable
2023-08-27T06:59:53+00:00 INFO Is weekly report enabled: enable
2023-08-27T07:01:52+00:00 INFO Is weekly report enabled: enable
2023-08-27T07:01:54+00:00 INFO Is weekly report enabled: enable
2023-08-27T07:02:54+00:00 INFO Is weekly report enabled: enable
2023-08-27T07:04:22+00:00 INFO Is weekly report enabled: enable
2023-08-27T07:04:24+00:00 INFO Is weekly report enabled: enable
2023-08-27T07:06:22+00:00 INFO Is weekly report enabled: enable
2023-08-27T07:06:24+00:00 INFO Is weekly report enabled: enable
2023-08-27T07:08:23+00:00 INFO Is weekly report enabled: enable
2023-08-27T07:08:25+00:00 INFO Is weekly report enabled: enable
2023-08-27T07:10:24+00:00 INFO Is weekly report enabled: enable
2023-08-27T07:10:26+00:00 INFO Is weekly report enabled: enable
2023-08-27T07:12:25+00:00 INFO Is weekly report enabled: enable
2023-08-27T07:12:27+00:00 INFO Is weekly report enabled: enable
2023-08-27T07:14:27+00:00 INFO Is weekly report enabled: enable
2023-08-27T07:14:28+00:00 INFO Is weekly report enabled: enable
2023-08-27T07:16:09+00:00 INFO Is weekly report enabled: enable
2023-08-27T07:17:09+00:00 INFO Is weekly report enabled: enable
2023-08-27T07:18:18+00:00 INFO Is weekly report enabled: enable
2023-08-27T07:18:28+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:32:10+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:32:12+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:37:16+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:37:19+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:37:19+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:37:24+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:37:33+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:37:39+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:37:45+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:37:47+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:37:48+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:38:04+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:38:07+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:38:09+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:38:19+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:38:53+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:39:07+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:39:22+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:39:29+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:40:20+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:40:30+00:00 INFO Is weekly report enabled: enable
2023-08-27T08:41:20+00:00 INFO Is weekly report enabled: enable
