2023-03-14T08:38:23+00:00 INFO Start-Cartflows_Admin_Report_Emails::send_weekly_report_email
2023-03-14T08:38:23+00:00 INFO Send weekly emails to eeyad334@gmail.com
2023-03-14T08:38:23+00:00 INFO Total Revenue: 0.00
2023-03-14T08:38:29+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:38:30+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:38:52+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:39:09+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:40:37+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:40:55+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:41:04+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:41:05+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:41:05+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:41:07+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:41:09+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:41:15+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:41:33+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:42:30+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:42:48+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:43:37+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:43:38+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:43:44+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:43:56+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:44:04+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:45:00+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:45:06+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:45:17+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:45:21+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:45:27+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:45:34+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:45:41+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:46:18+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:46:20+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:46:20+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:46:42+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:46:49+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:46:57+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:47:05+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:47:37+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:47:43+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:47:45+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:48:18+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:48:26+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:48:44+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:48:45+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:48:47+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:48:57+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:49:06+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:49:24+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:49:26+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:49:31+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:49:39+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:49:46+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:50:46+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:50:47+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:50:48+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:50:50+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:51:47+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:51:48+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:52:35+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:52:42+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:52:47+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:52:48+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:53:14+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:53:16+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:53:16+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:53:21+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:53:24+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:53:29+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:54:26+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:56:05+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:56:07+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:56:26+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:56:34+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:56:39+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:56:44+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:56:53+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:57:00+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:57:07+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:57:14+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:57:21+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:58:16+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:58:17+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:58:17+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:58:35+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:59:35+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:59:36+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:59:42+00:00 INFO Is weekly report enabled: enable
2023-03-14T08:59:53+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:00:04+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:00:05+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:00:14+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:00:21+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:00:29+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:00:37+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:00:38+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:00:40+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:01:30+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:02:12+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:02:27+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:02:29+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:02:34+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:03:13+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:03:14+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:03:14+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:03:35+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:05:14+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:05:36+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:07:15+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:07:16+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:07:16+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:07:37+00:00 INFO Is weekly report enabled: enable
2023-03-14T09:09:16+00:00 INFO Is weekly report enabled: enable
