2023-08-18T02:58:17+00:00 INFO Start-Cartflows_Admin_Report_Emails::send_weekly_report_email
2023-08-18T02:58:17+00:00 INFO Send weekly emails to eeyad334@gmail.com
2023-08-18T02:58:17+00:00 INFO Total Revenue: 0.00
2023-08-18T02:58:20+00:00 INFO Is weekly report enabled: enable
2023-08-18T02:58:25+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:00:26+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:00:38+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:00:39+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:00:39+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:00:39+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:00:40+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:00:42+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:00:45+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:00:45+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:00:46+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:00:46+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:00:50+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:00:51+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:00:51+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:01:12+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:01:30+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:01:34+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:01:43+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:02:36+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:02:48+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:03:12+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:03:22+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:03:29+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:04:35+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:05:29+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:05:36+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:05:44+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:06:21+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:06:21+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:06:21+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:06:27+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:06:28+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:06:29+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:06:41+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:06:49+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:06:56+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:07:12+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:07:27+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:07:28+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:07:34+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:07:42+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:07:46+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:07:50+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:07:56+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:08:12+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:08:27+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:08:41+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:08:56+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:09:12+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:09:27+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:09:42+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:09:57+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:10:00+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:10:04+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:10:11+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:10:26+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:10:42+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:10:47+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:11:02+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:11:13+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:11:20+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:11:29+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:13:29+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:13:33+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:13:35+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:15:30+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:15:48+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:15:55+00:00 INFO Is weekly report enabled: enable
2023-08-18T03:16:04+00:00 INFO Is weekly report enabled: enable
